customer_id,full_name,city,country,pets_owned,policies_owned,total_claims,total_claim_amount,total_premiums_paid
28543,Rodney Davis,West Andrea,Syrian Arab Republic,1,4,4,3546.86,4858.22
28544,Angela Gomez,Rebeccaton,Burkina Faso,1,0,0,,
28545,Robert Edwards,Bernardside,Bhutan,1,1,3,2913.91,3783.78
28546,Shawn Henson,Jamieshire,Turks and Caicos Islands,1,0,0,,
28547,Eric Ramirez,West Gabrielbury,Northern Mariana Islands,1,1,2,1998.54,3329.64
28548,Tracy Harris,Meyershire,Niger,0,0,0,,
28549,Meghan Hayes,Davidfort,Latvia,2,4,4,2520.2,2585.9
28550,Evan Knight,Brandonbury,Cyprus,1,1,1,581.8,442.72
28551,Joe Mills,Lake Stevefort,Malta,0,0,0,,
28552,Jose Williams,South Robinside,Angola,1,3,4,2201.3,2858.17
28553,Jennifer Erickson,West Johnmouth,Georgia,1,1,1,101.97,241.52
28554,Parker Johnson,New Linda,French Southern Territories,2,6,10,5304.92,14383.07
28555,Jason Thomas,Armstrongchester,Costa Rica,1,2,4,3914.14,3432.88
28556,Darlene Adams,Bonillaside,Vanuatu,1,1,0,,1434.88
28557,Calvin Nguyen,Brownchester,British Virgin Islands,1,1,4,3232.94,6096.6
28558,Tony Goodman,Reillyton,Tajikistan,1,2,1,1152.73,1642.67
28559,Ashley Lopez,Lake John,Guinea,0,0,0,,
28560,James Duncan,Port Luisburgh,Taiwan,1,0,0,,
28561,Heather Pena,Robertmouth,Barbados,3,3,3,1139.57,3189.65
28562,Stacey Warren,Samanthastad,Fiji,1,0,0,,
28563,Eric Griffin,Marshallside,North Macedonia,1,0,0,,
28564,Bonnie Castro,Port Katherineland,Sao Tome and Principe,2,2,4,6643.77,1259.96
28565,Gabriel Osborne,New Courtney,Cape Verde,3,0,0,,
28566,Cynthia Jensen,Lake Kevinmouth,Niue,0,0,0,,
28567,Heather Rasmussen,New Ronaldtown,Bahrain,1,0,0,,
28568,Margaret Cooper,Port Ashley,Cameroon,1,0,0,,
28569,Harold Jones,South Derrick,Spain,1,1,0,,2437.74
28570,Samantha Coleman,North Nancy,Gibraltar,1,1,1,312.25,426.87
28571,Peter Orr,Lake Ryanchester,Kyrgyz Republic,2,2,5,4503.78,2064.81
28572,George Butler,Valentineton,Austria,1,2,1,905.07,761.79
28573,Emily King,Nicholastown,Samoa,1,0,0,,
28574,Courtney Torres,Jasonshire,Lao People's Democratic Republic,1,2,4,1912.91,2371.74
28575,Carolyn Cook,Watsonport,United States of America,1,0,0,,
28576,Kayla Wilcox,East Karenhaven,Botswana,1,2,0,,3194.88
28577,Peter Fernandez,South Anthonystad,Cambodia,1,2,7,7200.62,7620.06
28578,Joshua Hill,Carlsonside,Croatia,3,8,9,7659.44,15672.61
28579,Ashley Wagner,East Susan,Libyan Arab Jamahiriya,1,5,13,9615.16,16269.2
28580,Brenda Bass,Port Karenhaven,Cayman Islands,1,1,4,2554.27,3864.32
28581,Alyssa Lopez,Lake Amyburgh,Latvia,1,1,2,1834.14,50.82
28582,Carol Davis,East Jeanborough,Liberia,1,2,0,,2528.06
28583,Martin Velez,South Abigailborough,Palau,1,0,0,,
28584,Kevin Morris,Johnborough,Nauru,1,2,3,2977.57,1686.33
28585,Rita Morris,Erikatown,Slovakia (Slovak Republic),0,0,0,,
28586,Patrick Harding,North Howard,Cambodia,1,0,0,,
28587,Melissa Davis,Lake Davidstad,Isle of Man,3,5,10,6065.12,16006.09
28588,Jessica Mccall,Owensmouth,Oman,2,5,8,6713.15,8367.12
28589,William Skinner,Stanleyview,Saudi Arabia,1,0,0,,
28590,Nicole Green,Kendraland,Israel,0,0,0,,
28591,Joe Swanson,Moralesport,Spain,1,2,1,92.56,793.73
28592,Natalie Smith,Port Adam,Wallis and Futuna,1,0,0,,
28593,David Mccormick,Theresaburgh,Grenada,1,1,2,2309.61,892.76
28594,Tricia Gardner,Aaronview,Botswana,4,8,12,8577.18,5751.37
28595,Shannon Johnson,West Richard,Timor-Leste,0,0,0,,
28596,Margaret Blair,Kimberlyberg,Israel,1,1,3,889.19,1735.02
28597,Elizabeth Schneider,Lake Georgechester,Turkey,1,1,4,1988.03,5312.64
28598,David Lewis,Port Kennethland,Reunion,2,2,1,3470.79,3109.73
28599,Anna Mueller,Barbaraton,Norfolk Island,2,6,6,3162.67,3552.53
28600,Tara Chang,Jameschester,Barbados,2,2,6,5232.04,5788.95
28601,Edward Parsons,Colinside,Brazil,1,2,6,2790.41,975.51
28602,Nicholas Howe,Kevinfurt,Sudan,0,0,0,,
28603,Jorge Webb,North Margaret,Honduras,1,3,5,3141.7,6195.56
28604,John Long,Michaelville,Afghanistan,1,3,11,6593.06,12115.4
28605,Ronald Brady,Lake Timothyberg,Croatia,1,1,2,505.69,2511.04
28606,Jeffrey Stephens,Brownborough,Palau,0,0,0,,
28607,Christine Wood,Bradleyborough,Guyana,2,4,4,1195.87,5577.76
28608,Danielle Thomas,Port Michellefort,San Marino,1,1,1,946.12,1334.13
28609,Erik Smith,South Samuelville,Honduras,2,5,12,6604.46,10859.69
28610,Steve Valdez,Lake Sarahberg,Heard Island and McDonald Islands,2,5,8,5161.02,10679.5
28611,John Jordan,West Margaret,Argentina,3,2,4,2441.94,4475.82
28612,Jason Parks,South Richardland,Mozambique,0,0,0,,
28613,Cynthia Cruz,New Deborahfort,Denmark,1,2,2,775.47,869.58
28614,Jennifer Moore,East Sarahfurt,Uzbekistan,1,1,1,785.52,821.57
28615,Robin Gomez,Davisview,Afghanistan,2,1,1,296.33,1425.31
28616,Gregory Smith,Donaldchester,Algeria,1,2,3,1888.3,4222.3
28617,Keith Carter,Taylorton,Somalia,1,2,2,430.39,3652.58
28618,Melissa Smith,Barryside,South Africa,2,4,7,2584.27,8154.77
28619,Alexandra Roach,Hunterton,Myanmar,0,0,0,,
28620,Mary Lee,East Michael,Saint Helena,2,1,1,387.62,1130.5
28621,Jennifer Simpson,West Joelfort,Martinique,1,2,6,1444.99,1533.06
28622,Timothy Freeman,West Christopher,Heard Island and McDonald Islands,3,5,7,4670.37,3831.51
28623,Christopher Walker,Cookchester,Serbia,2,5,13,6014.18,12663.06
28624,Annette Kennedy,Port Michellehaven,Canada,1,1,1,188.08,733.74
28625,Melissa Fletcher,Priceberg,Solomon Islands,1,2,2,1208.35,2432.43
28626,James Singh,East Jenniferview,Mongolia,0,0,0,,
28627,Andrew Moreno,East Lesliehaven,Kenya,1,1,2,4030.77,969.0
28628,Glenn Cruz,North Thomastown,Uruguay,2,3,2,1110.37,1847.58
28629,Mary Russell,North Andrew,Namibia,1,2,2,1516.54,1551.87
28630,Elizabeth Eaton,North Adamchester,Paraguay,0,0,0,,
28631,Lisa Thompson,West Abigailborough,Cayman Islands,1,0,0,,
28632,William Haas,Joseberg,Panama,1,1,1,97.3,395.15
28633,Stephen Gardner,New Lindsayburgh,Monaco,1,2,5,2993.75,5735.1
28634,Ian Sparks,Olsenton,Saint Vincent and the Grenadines,1,0,0,,
28635,Alexander Anderson,Christinaside,Lao People's Democratic Republic,0,0,0,,
28636,Natasha Miller,Smithborough,Ireland,1,3,3,1685.33,3473.38
28637,Mark Bell,South Curtisview,Liechtenstein,1,0,0,,
28638,Joshua Camacho,North Johnchester,Equatorial Guinea,2,4,8,6554.36,7951.91
28639,Tina Martinez,East Kaitlyn,Angola,2,2,6,3182.76,2175.46
28640,Deanna Johnson,Lake Michaelmouth,Uganda,0,0,0,,
28641,Mike Pena,North Angela,Afghanistan,1,1,3,2515.3,3387.93
28642,Daniel Ray,North Deniseborough,Uganda,1,2,3,2123.98,3784.53
28643,Victoria Allen,West Ronald,Barbados,1,1,4,3840.27,1219.68
28644,Lisa Mitchell,New Jamesburgh,Vietnam,1,2,2,631.79,2461.83
28645,John Stevens,Port Sarahbury,Nigeria,1,4,9,4603.19,4006.18
28646,Michelle Brown,West Davidside,Papua New Guinea,1,1,1,575.57,1475.0
28647,Rachel Palmer,East Erictown,Senegal,1,2,2,485.24,2349.82
28648,Michael Williams,Heidistad,Guadeloupe,3,1,1,428.48,543.42
28649,Emily Bauer,Ryanmouth,Luxembourg,1,0,0,,
28650,Phyllis Campbell,New Steven,Moldova,1,0,0,,
28651,Stephen Sherman,Lake Christopherchester,Niger,1,3,6,3506.63,4514.32
28652,Gregory Collins,North Brooke,Cambodia,1,1,2,725.14,318.24
28653,Edward Cisneros,Steeleshire,Kazakhstan,2,2,3,2525.23,1551.98
28654,Jennifer Palmer,Juanborough,New Caledonia,1,2,4,1028.51,6549.81
28655,Bailey Mendoza,Joemouth,Saint Kitts and Nevis,3,4,6,5668.17,4023.52
28656,Sabrina Thompson,New Kimberly,Gabon,1,0,0,,
28657,Mario Delacruz,North Amandaville,Tokelau,1,0,0,,
28658,Alexandria Harrell,Thomasville,Jordan,2,1,1,1532.22,379.44
28659,John Martinez,West Emma,French Polynesia,1,3,3,2867.65,2454.78
28660,Rebecca Brown,Armstrongbury,Belarus,2,5,6,2651.47,7737.43
28661,Bradley Henderson,Lake Katherineside,Portugal,2,1,2,2061.89,863.24
28662,Kyle Flynn,East Baileytown,Moldova,2,2,2,911.33,1520.31
28663,Sarah Miles,Powellville,Burundi,0,0,0,,
28664,Jill Murphy,New Laurie,El Salvador,1,0,0,,
28665,Jason Douglas,South Loristad,Kyrgyz Republic,1,4,5,996.18,2752.71
28666,Clinton Martinez,Yorkchester,Holy See (Vatican City State),0,0,0,,
28667,Richard Cooper,East Karenfurt,Turks and Caicos Islands,0,0,0,,
28668,William Vargas,South Christopher,Monaco,2,4,8,2301.84,8399.58
28669,Stacy Peters,Colleenshire,Vietnam,1,2,4,4405.43,1103.34
28670,Kyle Rivera,Port Jessica,Indonesia,2,2,4,1985.25,2605.12
28671,Brandon Dawson,Morrischester,Antarctica (the territory South of 60 deg S),0,0,0,,
28672,Sierra Carroll,South Robertfort,Egypt,1,0,0,,
28673,Denise Madden,Jonathanborough,Zimbabwe,3,3,3,1454.43,5523.2
28674,Joseph Johnson,Port Katherinemouth,Vanuatu,1,1,3,1894.9,322.77
28675,William Howell,North Tiffany,Uruguay,0,0,0,,
28676,Tammy Perkins,New Ericview,Germany,2,2,2,531.08,2609.2
28677,Daniel Walker,North Sheila,Guinea,1,3,0,,4101.0
28678,Marco Wiley,West Johnview,Latvia,1,1,4,3615.38,4199.0
28679,Andrew Sanchez,Dunnstad,Thailand,1,2,3,1413.04,384.08
28680,Christine Thompson,Hunterview,Kiribati,0,0,0,,
28681,Kevin Brooks,South James,Turks and Caicos Islands,1,2,2,1218.0,727.8
28682,Sabrina Miranda,Lake Taylorshire,Taiwan,1,2,2,561.34,2878.96
28683,Jeff Riley,Sarahville,Germany,2,4,7,5622.76,9600.18
28684,Stephanie Smith,Silvatown,El Salvador,1,3,4,1081.17,1542.87
28685,Karen Rodriguez,New Kimberly,Paraguay,2,4,7,5877.03,10300.23
28686,Ana Gillespie,West Javierfort,Saint Vincent and the Grenadines,2,5,7,4456.46,11064.03
28687,Patrick York,Edwardshire,Bouvet Island (Bouvetoya),4,5,4,1675.36,5665.08
28688,Eric Eaton,Smithport,Portugal,1,1,2,635.94,1603.1
28689,Kelly Sanders,South Heatherstad,Sweden,1,2,2,1535.43,7374.28
28690,Rhonda Mullins,West Anthonyfurt,Faroe Islands,1,2,3,888.62,3952.9
28691,Elizabeth Myers,Lake Jonathanville,Congo,2,4,8,7842.24,6788.18
28692,Michael Walters,Marissamouth,South Africa,3,9,12,7164.17,17204.95
28693,Johnathan Savage,Lake Glenside,Greece,1,2,1,477.28,496.9
28694,Sheri Carter,Josephfort,South Georgia and the South Sandwich Islands,1,5,11,9760.48,7815.07
28695,Heather Greer,Port Sheri,Guam,1,0,0,,
28696,Kyle Walker,West Crystalview,Czech Republic,1,1,2,2799.12,338.14
28697,Eric Mckay,Evanshire,Macao,2,3,8,6201.55,10229.96
28698,Steven Black,New Eric,Sudan,1,1,3,2093.31,1673.19
28699,Joshua Atkins,Port Scottfort,Belgium,1,1,0,,1843.75
28700,Terry Duarte,Port Sonyaborough,Algeria,2,5,10,6640.07,14854.59
28701,Robin Jimenez,West Benjaminfurt,Togo,0,0,0,,
28702,Erin Larson,North Deborah,Tonga,1,2,3,1780.01,2014.32
28703,Maria Williams,Steinmouth,Chad,2,2,3,1212.62,4299.2
28704,Ronald Smith,Charlesmouth,Macao,1,0,0,,
28705,Sophia Williams,Lake Kimberly,Palestinian Territory,1,2,3,2042.2,994.1
28706,Wayne Terry,Lake Amychester,Papua New Guinea,1,0,0,,
28707,Susan Barrett,Cookville,Malta,4,7,10,5676.36,13233.51
28708,Samuel Thompson,Bethanyburgh,Colombia,0,0,0,,
28709,Cheryl Floyd,Maryview,Malta,2,3,2,1201.37,3374.61
28710,Jason Moore,Patriciaton,Antarctica (the territory South of 60 deg S),0,0,0,,
28711,Juan Martinez,Petersonville,Congo,1,1,2,3600.37,4192.88
28712,David Molina,Mcdonaldfurt,Pitcairn Islands,2,5,7,2451.52,7238.59
28713,James Gordon,East Cynthiahaven,Vanuatu,1,1,3,1148.06,1378.56
28714,Jack Koch,Triciatown,Saint Helena,1,0,0,,
28715,Kevin Kelly,Michelleside,France,2,2,2,223.83,4964.28
28716,Jessica Marshall,North Scott,Tuvalu,1,3,7,2127.52,3724.75
28717,Kevin Barrera,Molinamouth,Montserrat,1,1,0,,243.48
28718,Alexander Fitzpatrick,Christinamouth,Northern Mariana Islands,1,1,1,873.17,92.16
28719,David Lowery,Kennethbury,Philippines,1,3,9,9940.27,6170.0
28720,Stephanie Hunt,North Sandra,Madagascar,1,4,4,2363.75,1595.97
28721,Tyler Clayton,New Candicefort,Barbados,1,2,5,2039.39,6436.24
28722,Daniel Kemp,Cooperport,North Macedonia,1,5,7,3086.9,5233.33
28723,Jerry Day,Taylorhaven,Cook Islands,1,1,2,1603.01,2211.84
28724,Maria Zavala,Port Gregory,Nauru,1,0,0,,
28725,Melissa Reed,Lake Michelleburgh,Saint Pierre and Miquelon,1,2,2,1132.44,2508.78
28726,William Sanders,Lake Michellemouth,Guinea,2,3,3,1894.79,2533.24
28727,Craig Murray,West Daniel,Netherlands,2,1,0,,122.96
28728,Frank Reilly,North Nancy,Cambodia,1,3,5,3281.73,9901.7
28729,Jessica Harris,North Jennifer,Djibouti,1,0,0,,
28730,David Chandler,Franciscofurt,Azerbaijan,2,4,6,2768.52,7027.18
28731,Stacie Alvarez,West Chadburgh,Denmark,1,1,0,,994.7
28732,Lance Jones,East Rachel,Bouvet Island (Bouvetoya),1,2,0,,1519.21
28733,David Richmond,Morrishaven,Ecuador,1,3,6,3531.26,983.97
28734,Sean Parker,Chadfurt,Sierra Leone,1,3,2,3233.07,2139.88
28735,Jon Castro,Bonnieland,Suriname,3,2,3,1236.49,4416.65
28736,Timothy Roman,New Kevin,Hong Kong,3,1,1,196.84,943.38
28737,Anthony Chapman,Tuckermouth,Belize,1,3,6,2013.89,4437.86
28738,Theodore Collins,West Angelatown,Barbados,4,11,18,10057.97,15446.97
28739,Frank Anderson,North Jason,Morocco,1,1,1,630.05,1065.75
28740,Brandon White,New Chelsey,Saint Kitts and Nevis,1,5,5,6448.87,7769.22
28741,Robert Lopez,West Kristin,Isle of Man,1,2,4,1506.97,3156.86
28742,Sierra Hoffman,Colemanshire,Jordan,1,2,2,1220.02,4278.89
28743,Melissa Rodriguez,West Robert,French Guiana,1,2,5,1286.92,4874.16
28744,Deborah Robertson,Matthewton,Cyprus,4,4,4,2128.48,2513.04
28745,April Schneider,Woodsmouth,China,1,2,6,4553.92,9452.79
28746,Timothy Ruiz,Port Sandyborough,Mauritania,1,0,0,,
28747,Dawn Vargas,North Katherinemouth,Gabon,1,2,5,3888.44,4753.72
28748,James Trevino,North Matthew,El Salvador,2,3,4,1308.45,5776.87
28749,Adam Kim,Calebfurt,Cayman Islands,1,2,3,1165.36,5643.94
28750,Ian Hall,South Sonya,Marshall Islands,0,0,0,,
28751,Destiny Webb,Sanchezside,Namibia,2,0,0,,
28752,Scott Morris,Sandraside,Swaziland,1,1,1,314.16,465.01
28753,Brian Jackson,South Stephenborough,Eritrea,2,1,1,275.76,401.31
28754,Crystal Brady,New Joel,Iran,1,2,0,,1249.7
28755,Daniel Evans,Amberville,Uganda,2,4,5,2128.69,5809.69
28756,Micheal Ward,New Sara,Cayman Islands,1,2,4,2801.85,6515.64
28757,Nancy Martin,Bridgesville,Kiribati,1,0,0,,
28758,Jessica Peters,South Chase,Madagascar,1,3,7,4800.07,3466.34
28759,Andrew Powers,Forbesmouth,Poland,1,0,0,,
28760,Kevin Vang,New Robert,Nauru,1,1,1,399.03,1467.7
28761,David Collins,Shannonborough,Uruguay,2,7,13,9206.13,19330.45
28762,Sandra Baker,North Samanthabury,Barbados,1,1,1,80.4,332.09
28763,Yvette Williams,Copelandstad,Estonia,3,8,14,13649.5,6695.9
28764,Monica Robinson,Grantmouth,French Guiana,1,2,4,2410.56,1742.34
28765,Jason Allen,New Angelfurt,Ethiopia,0,0,0,,
28766,Darren Reed,Vincentport,Israel,1,1,0,,571.77
28767,Steven Miller,Lake Davidchester,France,1,0,0,,
28768,Dawn Cardenas,Roblesland,Moldova,0,0,0,,
28769,Stephanie Rivera,Meghanville,Guam,1,3,5,3988.23,4488.95
28770,Sherri Maldonado,Smithfort,Guinea-Bissau,1,1,3,1272.14,1358.55
28771,Rhonda Wong,North Laurietown,North Macedonia,1,2,2,706.38,3014.8
28772,Patricia Torres,Lake Daniel,Equatorial Guinea,1,2,2,2344.88,2547.57
28773,Michael Murphy,East Franciscoborough,Saint Kitts and Nevis,2,6,10,6290.51,10136.82
28774,Tammy Hill,Port Katieview,India,1,0,0,,
28775,Tonya Sanchez,Port Lisa,Korea,1,4,3,972.97,4021.19
28776,Cody Palmer,Haileyborough,Liberia,2,5,7,3403.13,7081.07
28777,Julia Mitchell,Rojasberg,Guam,3,7,13,6032.84,15831.21
28778,Mindy Carpenter,Nicholasburgh,Liechtenstein,1,3,2,1372.02,1594.84
28779,Angela Cruz,Chelseaborough,Morocco,2,2,4,607.27,1261.32
28780,Donald Martinez,Meyerbury,Congo,2,4,7,3558.78,6424.19
28781,Meagan Carney,New Melissaburgh,Chile,1,1,2,806.5,514.08
28782,Alexander Brown,Lake Richard,Brazil,1,4,8,5522.64,8457.32
28783,Nathaniel Palmer,Mckinneyberg,Netherlands Antilles,1,1,5,1885.23,1219.75
28784,Lori Reid,Davidbury,Pitcairn Islands,0,0,0,,
28785,Shari Martinez,West Georgeside,Tonga,1,3,5,2446.17,7713.79
28786,Bradley Roberts,Sarahview,Burundi,1,0,0,,
28787,Mary Gilbert,Brownshire,Azerbaijan,3,4,4,3885.49,2562.32
28788,Shawn Russell,Hollyfort,Somalia,1,2,2,3076.07,2421.44
28789,Theresa Yates,Jonesmouth,Serbia,1,0,0,,
28790,Brandon Johnson,Port Pamelatown,Portugal,0,0,0,,
28791,Traci Johnson,Georgeton,Cuba,1,1,3,1637.11,6995.04
28792,Pamela Morgan,Martinezberg,Monaco,1,2,6,2428.44,12528.1
28793,Steven Reynolds,Jenniferton,Comoros,1,2,4,1984.86,1045.98
28794,William Diaz,New Cynthiamouth,Honduras,0,0,0,,
28795,Zachary Evans,Dyerstad,Honduras,0,0,0,,
28796,Elizabeth Johnson,Angelaberg,Romania,0,0,0,,
28797,William Mccarty,Jacksonmouth,Korea,1,0,0,,
28798,Lisa Anderson,North Ronnie,Andorra,1,2,2,999.5,2152.26
28799,Ashlee Mendoza,South Valerieview,South Africa,2,3,4,1894.56,8587.43
28800,Angela Kelly,Lake Dominique,Ukraine,1,1,0,,322.23
28801,Stacey Bailey,New Matthewport,Cambodia,1,2,4,1080.12,6575.12
28802,Vanessa Foster,North Robert,Liechtenstein,1,0,0,,
28803,James Sanchez,Shannonfort,Reunion,1,1,3,3128.4,6637.5
28804,Misty Newman,Joelville,Croatia,2,3,7,5843.24,5660.58
28805,Jessica Brandt,Johnstonberg,Turks and Caicos Islands,2,2,1,301.37,792.73
28806,Michael Carroll,East Joshuaberg,Taiwan,1,0,0,,
28807,Christina Cunningham,Nicholasmouth,Nepal,2,2,3,2486.93,4628.2
28808,Tanya Maxwell,North Kyle,Kyrgyz Republic,1,3,5,5223.14,10086.42
28809,Carly Campbell,Ginaland,Andorra,1,2,3,820.47,4650.72
28810,Kelly Walker,Jeffreymouth,Haiti,0,0,0,,
28811,Jennifer Smith,New Curtisport,Bulgaria,1,2,3,1648.75,3115.27
28812,Laura Lamb,East Ronnie,Faroe Islands,2,2,3,850.81,6627.55
28813,Angel Scott,Lake Robert,Sao Tome and Principe,1,2,4,1457.09,2647.5
28814,Wendy Jones,Port Laurie,Mexico,1,1,1,552.81,656.37
28815,Blake White,Kimberlybury,French Southern Territories,0,0,0,,
28816,Charles Miller,Alisonfort,Australia,1,1,4,5051.5,504.36
28817,Patrick Massey,Riosstad,Bolivia,1,2,2,2367.68,341.66
28818,David Vargas,Sarahhaven,Russian Federation,0,0,0,,
28819,David Washington,Whitneymouth,South Africa,1,4,5,3456.03,2811.83
28820,Michelle Rowe,Aliciaport,Svalbard & Jan Mayen Islands,1,0,0,,
28821,Miranda Garcia,South Jake,Mongolia,1,2,4,1347.93,1945.71
28822,Meagan Sheppard,Jonbury,Mongolia,1,1,1,363.86,1524.72
28823,Stephen Anderson,North Robertville,Cyprus,2,4,7,2125.64,6109.67
28824,Alex Weber,West Keithport,Morocco,2,1,2,897.35,308.22
28825,David Moss,Andrealand,Faroe Islands,1,2,2,630.55,1113.9
28826,Brooke Higgins,Isabellastad,Ecuador,1,2,6,2391.42,4028.06
28827,Kayla Perez,West Alisonview,Turkey,1,2,3,699.27,1641.3
28828,Anthony Benson,Stevenport,Comoros,1,0,0,,
28829,Alex Williams,Sydneychester,Bermuda,2,4,6,2435.21,4204.53
28830,David Barr,Gomezmouth,Djibouti,1,1,0,,1198.08
28831,Melissa Wagner,Martinhaven,Iran,1,2,3,1966.34,3846.24
28832,Lucas Nicholson,Patrickside,Uruguay,0,0,0,,
28833,Christopher Lewis,Kimberlyberg,Australia,0,0,0,,
28834,Mary Armstrong,Lake Donaldland,Macao,1,2,2,2545.77,3368.2
28835,April Tucker,New Brenttown,Guyana,1,2,3,2024.13,3656.19
28836,Roger Mckenzie,Lake Curtis,Serbia,1,4,4,1976.95,6335.12
28837,Megan Brown,New Lisa,Saint Vincent and the Grenadines,1,1,2,914.74,5739.52
28838,Patricia Soto,Myersfurt,Switzerland,0,0,0,,
28839,Joseph Turner,East Raymondmouth,Armenia,0,0,0,,
28840,Kelsey Munoz,Leemouth,Fiji,2,3,3,1568.47,4632.22
28841,Amy Williams,West Christopherfurt,Martinique,2,2,1,246.93,2939.52
28842,Rebekah Burton,Kevinhaven,Western Sahara,4,4,5,1988.58,5106.36
28843,Allison Bishop,South Yvonnebury,Guinea,1,0,0,,
28844,Anne Hernandez,South Mary,Somalia,0,0,0,,
28845,Sabrina Norris,Darrellton,Albania,1,0,0,,
28846,Matthew Smith,West Danielle,Western Sahara,1,1,1,307.1,649.28
28847,Philip Harrington,Sanchezshire,Tajikistan,0,0,0,,
28848,John Douglas,West Joshuafort,Liberia,1,2,5,2344.31,9221.94
28849,James Wade,North Cynthia,Germany,2,1,1,313.46,974.61
28850,William Moore,Danielston,Guyana,0,0,0,,
28851,Michael Luna,Juliatown,Romania,1,2,5,3713.52,4546.56
28852,Ashley Vargas,West Kristenton,Haiti,1,3,6,4676.9,2562.58
28853,Taylor Alvarez,Garciaburgh,Saint Pierre and Miquelon,0,0,0,,
28854,Bethany Thomas,Port Chelseaville,Falkland Islands (Malvinas),3,7,13,6006.24,11239.58
28855,Joseph Chavez,Andresmouth,Puerto Rico,1,3,4,1421.3,5817.7
28856,Deborah Ray,North Annaborough,Guernsey,1,2,2,1704.69,2514.34
28857,Madison Osborne,Fischerburgh,Wallis and Futuna,1,1,3,1941.91,3179.52
28858,Mark Sims,East Katherinefurt,Uganda,2,6,7,4096.62,3416.23
28859,John Thompson,North Kara,Latvia,1,2,3,939.16,2642.22
28860,Melissa Novak,Donaldchester,Bahamas,0,0,0,,
28861,Michael Austin,New Cynthia,Solomon Islands,0,0,0,,
28862,Robert Fritz,Emilyborough,Argentina,2,1,3,2823.01,2602.53
28863,Bryan Holloway,West Kimberly,Falkland Islands (Malvinas),0,0,0,,
28864,Yvonne Foster,North John,Turkey,1,0,0,,
28865,Kathleen Ward,Hernandezville,Argentina,2,5,10,5068.02,6594.96
28866,Blake Garcia,Port Kimberly,India,0,0,0,,
28867,Matthew Nelson,West Anthonychester,Jamaica,1,3,1,264.49,2619.94
28868,Tiffany Barber,Timothyport,Afghanistan,1,1,0,,1428.48
28869,Rodney Edwards,East Jillian,Burundi,2,7,12,6723.4,8826.63
28870,Cynthia Nelson,Lopezside,Indonesia,2,3,8,4798.42,9525.58
28871,Deborah Haley,North Randall,Equatorial Guinea,1,2,0,,1182.33
28872,Rhonda Hale,Francoville,Kyrgyz Republic,1,2,4,1988.57,7796.74
28873,Fred Gomez,Williamstad,Zimbabwe,1,1,2,863.63,627.3
28874,Jose Miles,South Amanda,Solomon Islands,1,1,1,135.51,224.91
28875,Joshua Johnson,Basschester,Turkmenistan,1,3,3,4148.73,3420.65
28876,Julia Green,Chadland,Slovakia (Slovak Republic),1,2,1,1678.48,2167.93
28877,Jean Stanley,North Jacquelinestad,Swaziland,1,2,1,542.11,580.94
28878,Edward Cortez,South Jennifershire,Korea,1,2,4,4269.89,3540.3
28879,Darlene Gonzalez,East Theresa,Equatorial Guinea,0,0,0,,
28880,Brianna Carter,Kimberlyshire,Nepal,0,0,0,,
28881,Jasmine Davis,New Ashley,Gabon,0,0,0,,
28882,Clayton Taylor,North Amberland,Tanzania,1,2,2,1075.11,1824.9
28883,Jerome Blackburn,Lake Alejandroburgh,Costa Rica,1,1,1,415.13,756.54
28884,Helen Kim,Cesarshire,El Salvador,1,1,1,211.78,460.8
28885,Roy Johnson,North David,Myanmar,1,2,3,3890.61,1076.89
28886,Jessica Leonard,Martinezview,Qatar,1,4,7,2204.81,7477.16
28887,Molly Bauer,South Brian,Croatia,2,1,0,,1152.0
28888,David Hernandez,Mirandaview,Tonga,1,1,4,1132.81,6266.88
28889,Emily Hanson,Davidsonville,Tuvalu,1,0,0,,
28890,Diane Glenn,East Jessicamouth,Jordan,2,3,4,3146.39,6065.5
28891,Christopher Hanson,Georgeberg,Slovenia,1,3,6,6188.88,2013.73
28892,Rachael Martinez,East Sethberg,Pitcairn Islands,1,0,0,,
28893,Alice Johnson,Corychester,Malta,0,0,0,,
28894,Jacob Powers,Laurenport,Morocco,1,4,10,4208.84,5031.65
28895,Rachel Rodriguez,Michelleshire,Romania,2,1,1,114.96,1211.25
28896,Mark Tran,Port David,Lao People's Democratic Republic,2,4,1,260.52,3713.37
28897,Jeremy Cunningham,East Jackview,Iran,4,2,7,6951.7,5436.18
28898,Randy Mcdonald,Moranmouth,Saint Vincent and the Grenadines,1,4,6,2400.45,5883.5
28899,Michael Burton,Mckenziemouth,Honduras,1,2,4,5862.7,2250.63
28900,Justin Sanders,New Michellefurt,Burkina Faso,2,3,4,2556.98,4144.26
